dt	gkgrecordid	sqldate	country	src	url
2018-09-18 09:15:10	20180918071500-0	20180918	SF	africanreview.com	http://www.africanreview.com/events/event-news/kal-tire-wins-top-award-at-electra-mining-africa-2018
2018-09-18 09:15:10	20180918071500-1	20180918	UK	ukauthority.com	https://www.ukauthority.com/articles/west-midlands-to-spend-on-tech-to-reduce-traffic-congestion/
2018-09-18 09:15:10	20180918071500-2	20180918	NULL	iheart.com	https://991kggi.iheart.com/content/2018-09-17-a-2018-emmy-winner-just-proposed-to-his-girlfriend-onstage-she-said-yes/
2018-09-18 09:15:10	20180918071500-3	20180918	SF	702.co.za	http://www.702.co.za/articles/319704/cannabis-should-be-given-the-same-treatment-as-alcohol-and-tobacco
2018-09-18 09:15:10	20180918071500-4	20180918	AS	9news.com.au	https://www.9news.com.au/national/2018/09/18/16/32/sa-police-search-for-missing-woman
2018-09-18 09:15:10	20180918071500-5	20180918	US	ksdk.com	https://www.ksdk.com/article/news/nation-world/florence-airline-schedules-inch-closer-to-normal-after-3700-cancellations/507-593466330
2018-09-18 09:15:10	20180918071500-6	20180918	UG	allafrica.com	https://allafrica.com/stories/201809180037.html
2018-09-18 09:15:10	20180918071500-7	20180918	NULL	thefreshloaf.com	http://www.thefreshloaf.com/node/31034/egg-challah-ingredient-preserve-freshness-and-stay
2018-09-18 09:15:10	20180918071500-8	20180918	NULL	pitchfork.com	https://pitchfork.com/staff/ryan-dombal/
2018-09-18 09:15:10	20180918071500-9	20180918	NULL	metrotimes.com	https://www.metrotimes.com/detroit/the-detroit-school-a-design-and-architecture-panel-discussion/Event?oid=15377312
2018-09-18 09:15:10	20180918071500-10	20180918	US	cltv.com	https://cltv.com/2018/09/17/bears-hold-off-the-seahawks-for-their-first-win-of-the-2018-season/
2018-09-18 09:15:10	20180918071500-11	20180918	NULL	webhostingtalk.com	http://www.webhostingtalk.com/?u=752732
2018-09-18 09:15:10	20180918071500-12	20180918	US	mangalorean.com	http://www.mangalorean.com/twitter-revives-a-pure-chronological-timeline-for-over-300-mn-users/
2018-09-18 09:15:10	20180918071500-13	20180918	JA	paultan.org	https://paultan.org/2018/09/18/2020-mazda-cx-3-to-be-bigger-more-like-the-hr-v/
2018-09-18 09:15:10	20180918071500-14	20180918	US	evanstonnow.com	https://evanstonnow.com/breaking/government/bill-smith/2018-09-17/80500/recap-city-council
2018-09-18 09:15:10	20180918071500-15	20180918	JA	sunherald.com	https://www.sunherald.com/news/nation-world/article218574370.html
2018-09-18 09:15:10	20180918071500-16	20180918	US	theybf.com	http://theybf.com/2018/09/17/making-statements-jenifer-lewis-rocks-head-to-toe-nike-in-support-of-colin-kaepernick-at-
2018-09-18 09:15:10	20180918071500-17	20180918	TH	kyodonews.net	https://english.kyodonews.net/news/2018/09/9530fc754b8b-opinion-japan-will-have-to-adapt-to-protracted-us-china-economic-tensions.html
2018-09-18 09:15:10	20180918071500-18	20180918	IN	business-standard.com	https://www.business-standard.com/article/pti-stories/varun-and-anushka-signed-as-ambassadors-of-skill-india-campaign-118091800217_1.html
2018-09-18 09:15:10	20180918071500-19	20180918	AS	katherinetimes.com.au	https://www.katherinetimes.com.au/story/5653418/strawberry-contamination-across-the-nation/?cs=9397
2018-09-18 09:15:10	20180918071500-20	20180918	NULL	max94one.com	http://www.max94one.com/news/betty-whites-emmy-appearance-was-pure-joy/
2018-09-18 09:15:10	20180918071500-21	20180918	NULL	djc.com	http://www.djc.com/news/re/12114708.html
2018-09-18 09:15:10	20180918071500-22	20180918	US	keprtv.com	https://keprtv.com/news/entertainment/glenn-weiss-proposes-to-his-girlfriend-after-winning-an-emmy-on-live-tv
2018-09-18 09:15:10	20180918071500-23	20180918	NULL	wtma.com	http://www.wtma.com/news/tom-arnold-files-police-report-against-mark-burnett-for-battery/
2018-09-18 09:15:10	20180918071500-24	20180918	AS	gympietimes.com.au	https://www.gympietimes.com.au/news/chantals-dad-i-just-want-somewhere-that-we-can-go-/3524660/
2018-09-18 09:15:10	20180918071500-25	20180918	AS	macarthuradvertiser.com.au	https://www.macarthuradvertiser.com.au/story/5653816/piece-of-camdens-heritage-discovered/?cs=1437
2018-09-18 09:15:10	20180918071500-26	20180918	NULL	oanow.com	https://www.oanow.com/apwire/news/entertainment/creepy-character-from-atlanta-appears-in-crowd-at-emmys/article_f87e91f3-b372-5345-906c-296b0131a3fa.html
2018-09-18 09:15:10	20180918071500-27	20180918	CH	business-standard.com	https://www.business-standard.com/article/news-cm/market-may-extend-losses-118091800162_1.html
2018-09-18 09:15:10	20180918071500-28	20180918	IN	mangalorean.com	http://www.mangalorean.com/want-to-surpass-audience-expectation-actor-gulshan-devaiah/
2018-09-18 09:15:10	20180918071500-29	20180918	MG	msn.com	http://www.msn.com/en-us/news/msn/unlicensed-plastic-surgeon-found-working-in-back-of-aurora-beauty-salon/ar-BBNuePV
2018-09-18 09:15:10	20180918071500-30	20180918	NULL	ee-news.ch	https://www.ee-news.ch/de/article/39386/warmepumpe-propan-satt-umweltschadliche-fluorierte-treibhausgase-als-antriebsmittel
2018-09-18 09:15:10	20180918071500-31	20180918	RO	actmedia.eu	https://actmedia.eu/economic/agriculture-romania-ranks-first-in-europe-for-honey-production/77423
2018-09-18 09:15:10	20180918071500-32	20180918	NZ	961.com.au	http://www.961.com.au/newsroom/breaking-needle-found-in-sydney-apple
2018-09-18 09:15:10	20180918071500-33	20180918	US	gjsentinel.com	https://www.gjsentinel.com/news/western_colorado/debate-in-local-gas-patch/article_4b50c8dc-bb05-11e8-b742-10604b9f7e7c.html
